id,comment_text,threat
020baf1598972ea6,"NO. You have the right to express an opinion that you consider it to be Hasbara, or crap, or both. You do not have the right to identify it as Hasbara, crap, or both.",0
020bed950193546c,"""==GA Review==

:This review is transcluded from Talk:Battle of Rowton Heath/GA1. The edit link for this section can be used to add comments to the review.

Reviewer: '''''' *YES! 

I'll take a look over the next few days  and then start to make some comments. '''''' *YES! """,0
020befd59ff2e981,for evidence. Please make sure you make yourself familiar with notes for the suspect before editing the evidence page.,0
020c16fd5ab352ef,"AfD
Please see Wikipedia:Articles for deletion/Revelations. Guidelines for notability are outlined generally at WP:N, and specifically for songs at WP:NSONG. Thank you.",0
020dbbdb2f69bd97,"""Organizations 
|class=  Start               
|importance= Low           
|maindykdate=           
|needs-infobox= Yes     
|needs-image= Yes       
|attention=         
}}
{{WikiProject """,0
020edaf0f24e861f,"""

""""Actions in la-la land have real world consequences"""". 190.67.223.50  """,0
020f1a0b28fdf3cf,"Dean Wormer Works for the Racists in Jena, LA==
I will continue to update the posting for Jena, LA to reflect the fact that thier 'famous' person of note was a SEGREGATIONIST DEMOCRAT which is in fact a historically accurate description.

==",0
020fc8aea1800528,"Woopsies! 

oh thank you soooo much!!  I didn't know.  I PROMISE that i'll never ever do it again, ok?",0
0211c2463faca41a,"""
 for everyone's info (particularly admins), i believe the latest sock-puppet for Igor is .  just a """"heads up"""".  """,0
0211f0b6fba59261,"Why are you giving me warnings? 

Before someone marks this as vandalism, I want you to at least read this. Why is this vandalism? I don't understand? I am new to Wikipedia and I am trying to figure it out. PLEASE DO NOT MARK THIS AS VANDALISM. I'm am not doing anything wrong. I just need answers from somebody. Please help.",0
0211f4a048d7ad12,"""

 Gift cards for downloads 
Re: """"As of December 28, 2007 it is not possible to use gift cards to purchase MP3s even though the gift card FAQ claims """"Yes, Amazon.com gift cards can be used to buy Amazon MP3 and Unbox downloads"""" """" - strictly speaking, this is a false statement as were able to pay for orders with a gift card at that time.  One person already removed that line but it was reverted.  Is there a good way to go about providing verification?    """,0
021295eb6cc33203,"I'm thinking about deleting War on Terror, Operation Enduring Freedom - Horn of Africa, and Operation Enduring Freedom - Phillipines because they are redundant. I'd like for people vote on it.",0
0212eeff8f885e8e,"""

No it's not """"useful information about the topic"""" and it's a good idea. Only 1 screenshot is allowed per game, at most 2 if they really relay something.   """,0
0213a76c689ebb8b,"""
My experiences came up on the talk page but once I understood Wikipedia I didn't post anything on the article related to my personal experiences. That was like the 2nd day almost two months ago.

All of my references are verifiable.There's nothing in the article about my law suit or my being put in jail for engaging in pro se litigation.  I didn't put my experiences in the Judge Edward Nottingham article either although he was my judge.

I went out of my way to search for references expressing all the various sides of the issue. For instance, I wrote to the ABA and asked for their input, and in fact, asked them to work on the article. I also posted about issues involved with mediation and settlement with pro ses, citing references from a lawyers point of view.  Those references were deleted by someone, I can't remember who and don't know why. At this point, the only reference that I posted that is soft at all is a blog quoting a transcript quoting a former federal judge and I know for sure that is a valid transcript.  The guy who runs the blog is a 3rd year law student and has a business selling data services exclusively to lawyers.   Even the stuff that was deleted about pro se frustration I had references for. I read in the Wikipedia discussion of sources that blogs can be used in some contexts.

I don't believe that I did any original research. All I did is search the Internet for references for the article.  I really didn't know about unbundled attorney services or the amount of pro se litigation before I started working on this article. I had already been thinking about forms based filing but I started thinking about that anyway because of my experiences with ECF, which date back to 2004.  Also, when I was younger I worked as a systems analyst.

I did get the info on the Laws and Liberties of MA years ago, but Wikipedia already had an article on that and it probably would have come up anyway.  Same as the U.N. covenantcan't really hide that.   I didn't add a and b together to prove a point, at least not consciously. Like today, I was reviewing appellate procedures and it seemed that the 5th Circuit had a more pro se friendly tone, which I think is because of Judge Learned Hand, who was in the fifth circuit. And the only reason I know about that is that one time I went in every federal circuit and searched on the words """"pro se"""" in the 40s because I was trying to see if there was a history of putting pro ses in jail for being pro se (No, there was not).  What I found in the 40s was that some circuits denied all the pro se appeals without even saying why but Judge Learned Hand seemed pro se friendly.

I believe that your posting things about pro se litigants getting an unfair advantage is """"soap boxing"""". I do understand your wanting to win thru competition though and about law as a business. I've been an entrepreneur. 

I didn't know about the Federal Judicial Center until I started working on this article. That book on appellate procedure I found looking for references for this article. The manual on complex litigation I found looking for references for this article.

Arguing with you helps me to clarify the issues for myself.  One thing I started thinking about a lot in the past few weeks is slavery and how that affected the history of pro se litigation. I ordered the book Slave Nation at the library but I haven't got it yet. But now when I look at pro se law in the different states I think free state, slave state, border state. Also, there were issues related to Indians in some of the western states. The labor union movement had a lot to do with it too, I think. So did the history of workmen's comp, which is of course related to unions.  """,0
02152ce921425374,"try passing illegaly the border from USA to mexico... you'll end in prison too, but the're no communists there",0
02156b4fe1fae4ed,"""

 unsourced personal commentary 

A """"new"""" account has re added this: it looks like unsourced personal commentary.""",0
021587136d7eb2f0,"Your comment is indented as if it is a response to mine, but I am not the one who removed the discussion.",0
0216383e7d4f079c,"""
When I looked at the Cato edit, it was simply a removal of the reference, the addition of another donor, and a change in the language. Without an edit summary to explain, the changes were unjustified. (Your clarification certainly helps.) Thanks, also, for adding the reference on Summers. Frankly, I did not look at the sources removed or added. My main concern was the unexplained edits. Summaries are important! And then I saw that the messages about these same concerns from a while back, so my message is more of a reminder. Most importantly, you are incorrect if you think it is """"not against the rules to add unsourced material"""". One of the core content policies is WP:V, and WP:RS allows us to carry out that policy. Happy editing. –   """,0
0216ec6158e308bd,"""

We all know that. just about everyone here watches the updates. Theres a REASON they aren't listed.  ► Complaints  """,0
0217bce50f7ba180,"""

I've been though the article. It's simply untrue that only men are """"consistently"""" referred to a Jews but womabn and children are not. Many passages refer generally to """"Jews"""", clearly meaning men, woman and children. Only one sentence corresponds to your criticism: """"The screening of the population, however resulted in 13 Jews, 27 Jewish women and 11 Jewish children, of which 13 Jews and 19 Jewish women were shot in co-operation with the Security Service."""" This particular sentence should be rewritten. I'll just do it, but the sentence itself is grammatically confusing, so whoever wrote it may wish to check that I understood it correctly.   """,0
0217d381e653d6c7,"Hello! 

Long time no shart!",0
0218713b96c82905,"Other Bush articles not referenced in George W. Bush
None of the following articles is mentioned in the George W. Bush and perhaps should be:
 Bush's Brain: How Karl Rove Made George W. Bush Presidential
 Domestic policy of the George W. Bush administration
 Early life of George W. Bush
 Economic policy of the George W. Bush administration
 Electoral history of George W. Bush
 Fictionalized portrayals of George W. Bush
 Foreign policy of the George W. Bush administration
 George W. Bush and the Iraq War
 George W. Bush as Governor of Texas
 George W. Bush Cabinet
 George W. Bush presidential campaign
 George W. Bush presidential campaign, 2000
 George W. Bush Presidential Library
 George W. Bush pretzel incident
 George W. Bush substance abuse controversy
 George W. Bush Supreme Court candidates
 George W. Bush's first term as President of the United States
 George W. Bush's second term as President of the United States
 List of books and films about George W. Bush
 List of George W. Bush legislation and programs
 List of nicknames used by George W. Bush
 List of people pardoned by George W. Bush
 Mahmoud Ahmadinejad's letter to George W. Bush
 Movement to impeach George W. Bush
 Presidency of George W. Bush
 Professional life of George W. Bush
 Public perception of George W. Bush
 Religious faith of George W. Bush
 The Lies of George W. Bush: Mastering the Politics of Deception",0
0218dc5696910895,"A third term is significant simply because it is rare. The electorate and party (often on behalf of the former) are disillusioned with the party leader by this time, thus they kick him/her out. Read about Margaret Thatcher.",0
02195073bd639320,"""

 Some baklava for you! 

  A Gift, in the hopes that you reconsider my indefinete block. A traditional food from the middle east, made best in afghanistan Metalman59 """,0
0219f569a4d42602,"Referring to her as *Catherine* 

I was told in no uncertain terms that I could NOT refer to anyone, living or dead, by their 1st names on WP, & if a female had a title, she had to be referred to as that throughout her article - ie, *Lady Amy* or *Lady Dudley* for Amy Robsart, even though *Lady Amy* was wrong before she was married as she was the daughter of a knight & had no title, & wrong after Northumberland was attainted & all his children lost their styles as offspring of an earl & a duke, & she did not become *Lady Dudley* until Elizabeth I knighted Robert Dudley near the end of Amy's life nor was she then *Lady Amy Dudley* as legally she was no longer the wife of the son of an earl & duke.  I thought it was simpler to refer to her as just *Amy* throughout rather than explain the changes that occurred with her name & styles, but was told it was against WP *rules* (though I wasn't pointed to a link for it).  Noblewomen are usually called by their 1st names round here as far as I can see, even when they have surnames & are not *of* something!  Mary Boleyn is called *Mary*, not *Lady Carey* or *Lady Stafford*, Catherine Neville is called *Catherine* & not *the Duchess of Norfolk*, etc, & they're not royals.  

As for males, I was told they had to be referred to by their title - ie, *Leicester* -  or last name - ie, *Dudley*.  I was banging head on keyboard going, but - no one just says *the king* all the time or refers to them as *Plantagenet* or keeps changing their titles - ie, Henry of Bolingbroke going from Earl of Derby to Duke of Hereford to Duke of Lancaster to King of England -  

So how does Kate get to be consistently referred to as *Catherine* throughout the article, without her title appended?  I've only been here a few months & I would appreciate it if someone could actually explain this to me, as my main interest is British history & I am quite confused.",0
021b91aedb549908,".

Mevins31 says:

I will be changing your elegant profile shot of Bruce to a better picture as soon as I upload it. I appreciate ordinary Jay Bruce fans, but I am Jay's biggest fan. Thanks for your attention. I think Jay would agree that a picture on Wikipedia has little to do with furthering his career, but nice try",0
021cbf1323a0bfbc,"They are all cunts 

It's not worth editing articles here concerning any serious issue. All sides consist of either people employed to edit or people with very strong opinions that will never, ever change. They advocate their stance as something that is interesting to them instead of using the encyclopedia as a book of knowledge and contributing what they are sure to know.  Soon with the centralization of the net into larger and larger sites, independent information in general will be extinguished. Wikipedia, a project that started by nerds and professionals within their set fields will become the altar of knowledge where depth and true insight is sacrificed for becoming the sound magnifier of yellow press and popular science. The new tool that is intended to auto translate articles from one Wikipedia to an other will extinguish the few national wikipedias that through their niche provide those of multilingual capacity an ability to cross-check facts through other perspectives. With few small, independent sites left, with no or few free university pages left, real knowledge will be the privilege of the few that know how to use academic search engines and have the money to pay for them 78.68.210.173",0
021d29eba82c3481,"I've said once, i say it again - if you don like thugstep that's you bizness. If you think that quite a range of refenreces to web-pages stays it non-notable you are welcome to tell it to admin for it to be deleted.  82.209.225.33",0
021d68ecd1056359,"Although it doesn't extend to the modern era, you might want to look at Ancient higher-learning institutions to see how it relates to Chinese higher learning institutions.",0
021da446e1edff81,"Do not harass other editors with no basis
You have posted a baseless warning/threat on my user page. Do not post any more things on my page. Otherwise, I will complain to the administrators, or even Jim Wales if I have to.",0
021dd03523405d27,"""

 The Comma 

Is not the correct title for the first series """"Yes Minister"""" (without the comma)? I believe it was only """"Yes, Prime Minister"""" that ever had the comma. Unless there are objections I will be moving the page.""",0
021ee3ced4a351a1,"""
Excellent. And please don't damage your book on our account, for sure. It is an interesting question: Where was the camera? That's a fair question. To jump to the conclusion that it was """"impossible"""" is ludicrous. But that's typical for the moonbats. The picture is useful for another reason, as it shows a similar relative position of the LEM and the antenna for this Apollo 14 flight as on that web page that argues about those objects in Apollo 12. In both cases, the antenna is at a 45 degree angle away from the LEM, and both the near photo and the distant photo on that website are consistent with each other, despite the website's claims to the contrary. The moonbats isolate on specific items as their """"evidence"""", but the more one sees the broader picture, the more their phony arguments get shown up.  """,0
021f3afbb7aaa938,Content subsumed into Maneesh page (same entry different spelling) And REDIRECT.,0
0220e4e1ce01d033,"Ditto - congrats, and all the best to you!",0
0220fd7637aa5f5c,"""
13:07 is when that part of the video shows it.  It says """"lots of small villages have prostitution in karaoke joints,"""" and that this one had a single orangutan in it.  It doesn't say its common everywhere though.  """,0
02232170e073b7cb,I have seen your post now but I replaced the pop punk reference which was there again with rock a few days before.,0
02247d7b772ce9a4,"Please avoid using abusive edit summaries as per Wikipedia:Civility and Wikipedia:No personal attacks. Thanks and happy editing. Please do not make personal attacks on other people, as you did at Minneapolis, Minnesota. Wikipedia has a policy against personal attacks. In some cases, users who engage in personal attacks may be blocked from editing by admins or banned by the arbitration committee. Comment on content, not on other contributors or people. Please resolve disputes appropriately. Thank you.",0
0224ce2225ea1fc8,"DECT isn't really a new technology. It's a newer standard, but TDM/TDMA/FDMA digital telephones have been used for a lot longer than the life of DECT. DECT is itself a successor to CT2, Japan's PHS is very similar, and, of course, GSM, D-AMPS, and others have been extensively used across the world for a decade and a half. To suggest there are special health issues with DECT would most definitely be placing undue weight on the subject. DECT is considerably lower power than the analog systems it replaces, both during transmissions, and inherently because even when in use the TD nature of the system means the system isn't transmitting continuously.

As I believe I've said before, there is nothing wrong with there being a properly researched article about the health effects of low-power radio technology, and there being a link in the See also: section of this article to it. That article, of course, should look nothing like the section I yanked. There is nothing about DECT however that merits a special section on DECT's dangers, especially when - new technology or otherwise - there is no serious level of concern being expressed by anyone authoritative on this issue.",0
022509df20736807,"I shit on your face 

fuck you",0
02266b7fc5746618,"You are 

so retarded.",0
02279d965b3244e1,"Users using sockpuppets in this discussion 

Note that user nightscream is soliciting sockpuppets of Toure Neblett to join this discussion:
http://en.wikipedia.org/wiki/User_talk:Halaqah#Hi_Halaqah.
This isn't surprising considering nightscream's slimy debating tactics and ad hominem smears.  
It looks like the reality is that there are _only_ one or two actual people opposed to teh inclusion of the last name and the rest are their sockpuppets.  (Though I guess it demonstrates that Nightscream is _not_ one of Toure's own sockpuppets!)
(FYI I am not using a user name in this simply to make it clear I am not a sockpuppet)",0
0227cbc04ac379cf,"Thanks Stephan, my interpretation is that Mr_Nice_Guy removed the content before discussing it on the talk page, if he was concerned about contents reliability, I thought I read that editors are supposed to bring it up in discussion first and reach a consensus instead of deleting sourced material.",0
02287d98364f4484,", which I made up by fixing STEM articles",0
02287ead9e4fcd86,"Alex Albrecht
why have you removed my additions to the Alex Albrecht page they were totally relevant..",0
0228f8ff42b5cf40,", in a tank for bioelectrical impedance analysis etc.). I fail to see how either of the two pictures recently added improve the article in any way.",0
0229107e1bd26a14,"The images have been missing for a while as Wikipedia was down for about 6 hours. I just hit rollback which (among other things) restored the Patrick Stewart, which I then removed but didn't see you had made other valid edits. I also linked Harold Wilson from Prime Minister to Prime Minister of the United Kingdom. The deletion was done at 15:36 GMT by which time the servers were up. You should register then you could bypass these invalid messages. Cheers.  (Talk)",0
0229d0cd9a4603df,"Amazing, thank you very much!   @",0
022af9360c61f05f,"Groin 

You sad fuck. I'm going to restore my edit, and you are going to leave it, or else I wil knee you in the groin yourself, prick. 91.108.208.101",0
022bd3f57f22f95f,"May 2015 

Your behavior on the talkpage of Honor Harrington has been below par. You do not know how to take defeat with grace and start behaving childishly. Let me warn you that your next childish edit will likely result in a mention at WP:ANI or a user review.",0
022c678ddddb54fd,"Video Game 

For pete sake if I see that false video game article one more time, I'll throw a cat out of the window, whoever you are, stop it now, it isn't funny or clever, you are just making a moron out of yourself and I bet that was the same person who changed the test card date too.",0
022c7cb992b23b92,"""
 Palmisano playing for Iowa State in the 1970s is a free pass, I think; I'm pretty sure they were Division I then.  As far as a list of coaches go, I'm not sure that's an articleworthy list at that level of competition (as opposed to it being folded into a general Malone College Athletics article), but I wouldn't file an AfD over it; it's a compromise, anyway.  Seeing as you're digging into uncovering notability for those folks, want a full week for it?   """,0
022d8981f83590b0,"History 

KalliKids was created by Karen Bach in March 2012.",0
0230a11d73695ae8,"""

 Massacre 

I note that Kent State massacre redirects to this page, and that other, similar massacres in history - wherein government forces murdered civilians for protesting government policies - are termed as """"[such and such] massacre"""".  There is no legitimate reason, aside from sensitivity to extremist viewpoints in the United States, to continue calling this article """"Kent State shootings"""".  It should be changed to """"Kent State massacre"""".  A cheap acknowledgement in the lead paragraph is insufficient.  I would appreciate discussion on this move, and I will initiate the move myself soon enough.   """,0
023139ad38255929,"31 July 2007
 Please stop. If you continue to vandalize Wikipedia, you will be blocked from editing.",0
0232d257b86fabf8,"Notice of Objection to proposed deletion
In accordance with the rules on this, I hereby notify you of our/my objection to your proposed deletion of the subject article Office of the Court Administrator v. Floro, Jr..   58.69.139.6",0
0232e2de22311164,Barnes                  Aus     1                       1       8,0
0233045e691927af,"16, 7 May 2007 (UTC)TimySmidge 21:",0
0234b8e789a484cf,"""

Two things
It makes no difference to the validity of edits if an editor is """"anon"""", and going around reverting a persons edits en masse (because you didn't like one of them) will yield time-consuming problems for you. 94.192.38.247  """,0
0236f714de182059,"Hi nice of everyone to listen,well ive been here for about 9years ,have had afew problems,but two have been the worst,had a mamogram 2years ago dec2012said to call my doctor emediatly needed other views an presedgures,was incounculsive ,,we all no that not possable fir that cause its just like an xray .havent been able to go,have no way,to get there plus i have high blood pressure thets been running about ,the last time was ,,,Around 204over 173 i no thats very high ,the hospital xray techs seceritary said if i didnt get to the doc. To get referral as soon as possible that by the time i did it would be to late to do any thing for me. I no its to late all i want is to no how long i have left ,have 3daughters one in opelousas la,one in hawiyei,one in walker la,i would like to see be fore i die.have a partner i want too spend as much of what i have left with i love my kids an partnermore than life its self,im looking for some help to get to a doctor i dont have the money to do this,have no income to speak of zero ,my partner and i are seperated right now he is helping his father that has cancer also ,he has a lawsute from getting hurt ,he just bought a truck from his brouther an has had to do alot of fixing on it also with the help of his dAd ,let his neffews daughter drive it an hour ago cause she just hot her license an wrecked it comepletly now we dont have a vihicile to help us,everyone says god dont give u anything you cant handle i understand that,but i need some help does any one out there. That may be could help me with anything at all,just thought id try to ask,never have asked before ,to much pride but im running out of time ..please can so one help me..my email is apriljohnson6868@gmail.com or this site,,please need so help if anyone can..god blesss everyone in there time of need.  I hope someone may be able to help me thank you for lissen to me.my age also is 43sept 21 1971.",0
023d01990e18a4da,HE LIKES ITIN THE ASS BY MUHAMAD ALI AND KELLY HAS A GIANT PENIS AND ALSO FUCKED COLUMBUS,0
023e413fea56a62f,"""

Here are the diffs of his edits from that report:

 

 | Talk """,0
02412f4f3b9872ae,"06:15, 19 Aug 2004 (UTC)",0
024145ecee609f08,Just shut up and stay shut. Don't edit anymore,0
0242375ae7ece3b0,OH GET A LIFE YOU PRICK 81.144.199.2,0
0243816955b4d271,What else specifically do you want to know,0
0243f64ae26b4809,"""

 Rajputs, not Rajasthanis...right? -P 

Prof. Hancock's studies mention that the Romani people are most closely related to the Punjabis and Rajputs, I'm pretty sure - not Rajasthanis. He calls Proto-Romani """"Rajputic."""" The distinction is important; if they are partly descended from Rajputs, who were never really confined to any one part of India, that would explain the linguistic variation within the Indic words in Romani. 

For example, why the use of """"-o"""" instead of """"-aa"""" at the end of masculine nouns/adjectives in Romani? This is certainly a characteristic of Gujarati and Sindhi, but is it a characteristic of Rajasthani languages? Anyway, if I'm wrong in making the last change I made as of now, I'll be happy to revert it myself. 
Oh, of course,  """,0
0243f9ac05531ad6,"""
IF you would care to discuss SPECIFICALLY what is bias, incorrectly cited, or irrelevant to this page.  I will hear what you have to say.  Until then, seeing as the search term """"NDAA"""" brings readers to this page, I will continue to include present information reguarding this BUDGET BILL.  This is the LAST TIME I will repeat this.  Abusing your power will yield you no ground.""",0
02443ae134f82946,"""

Words of Encouragement to user """"Damemk"""" in the cases of dispute with the users engaged in Bulgarian Nationalistic Propaganda
Damemk, You have come to the same conclusions about Bulgarian 19th Century Nationalistic Propaganda on English Wikipedia.
User:Laveol is one of the most prominent editors on Wikipedia contributing false information in the articles about Republic of Macedonia, Macedonian Nation|History|Language|Culture|Sports and what else not.
He is spending a lot of time working on his cause, pushing Bulgarian Nature in the articles of the domain of Republic of Macedonia.
How far has he gone in pushing this propaganda you can see at Wikipedia:WikiProject_ROMacedonia where he has listed himself as a member.
So just my few words of concern for the Macedonian Articles in English Wikipedia, and the great damage done by User:Laveol and other users with the Bulgarian and Anti-Macedonian Propaganda.
Hopefully with the internet access becoming more affordable to the people in Republic of Macedonia the things will go in right direction: Removing the Bulgarian Propaganda from Macedonian articles, cleaning them of false fabricated information, and giving the facts to the world, and the views of the Macedonian Science and sources.
I don't have much time now, but hopefully will be able to find some more in the coming period. I am open to any collaboration|effort for the above goals.

I am expecting that this user """"Laveol"""" will continue with the Bulgarian Nationalistic Propaganda and polluting the domains in the domain of Republic of Macedonia, simply because he is able to, and can find a ways to continue to work on his agenda.
Ours is to try to remove these false claims and contribute the Facts about the Macedonia, Macedonian Nation|History|Lanugage|Culture|Sports.

Damemk, I hope you write something here, at least to show that User_talk:Damemk and User_talk:Ejanev is not the same user.    

Some insight into my user name Ejanev
The only user I am using to contribute to Wikipedia is """"Ejanev"""". It is composed of the first letter of my name """"Emil"""" and my last name """"Janev"""".
User """"Damemk"""" is a separate user. Probably that user name is comming from """"Dame"""" - a Macedonian First name, and """"mk"""" or the code of """"Republic of Macedonia"""".
It does happen that I am from Canada. I was born in Republic of Macedonia and have lived there until I moved to USA first and Canada before more than 3 years.

And yes, having all the false information from the Bulgarian Nationalistic Propaganda ( originating from the 19th century ) and having it into 21st century to be used to negate the Macedonian Nation and all it's attributes by users as """"Laveol"""", is the reason of some of my editing actions in Wikipedia.
I am not the only user/editor from Republic of Macedonia or with Macedonian origin that has the same views for this Bulgarian Nationalistic Propaganda, that already is infiltrated in the Macedonian articles.
You can watch the contributions of Special:Contributions/Laveol and see that more than 50% of his actions are engagement in negating the Macedonian Nation and its attributes.

    """,0
0246bad2d4571175,"At Bookfinder.com I found Probabilistic Reasoning in Intelligent Systems: Networks of Plausible Inference

 Softcover, ISBN: 1558604790 Publisher: Morgan Kaufmann Pub, 1988

 Bookfinder",0
02477578811d15a3,"""
Just to clarify what I'm referring to in particular, it is not neutral to state that """"Aerith"""" is """"incorrect"""". — :Talk """,0
024859995cf6379e,"Thank you for experimenting with  Wikipedia. Your test worked, and it has been reverted or removed. Please use the sandbox for any other tests you may want to do. Take a look at the welcome page to learn more about contributing to our encyclopedia.   '''''''''' (talk/contrb.)",0
02489127a1dd70f3,"The article Sebastien Larroudé has been speedily deleted from Wikipedia. This was done because the article seemed to be about a person, group of people, band, club, company, or web content, but it did not indicate how or why the subject is notable, that is, why an article about that subject should be included in Wikipedia. Under the criteria for speedy deletion, articles that do not assert notability may be deleted at any time. If you can indicate why the subject is really notable, you are free to re-create the article, making sure to cite any verifiable sources.

Please see the guidelines for what is generally accepted as notable, and for specific types of articles, you may want to check out our criteria for biographies, for web sites, for bands, or for companies. Feel free to leave a note on my talk page if you have any questions about this.   (talk to me)",0
0248b6392114c724,"GBA 

I've found out a Game Boy Advance version of this was released. There's no mention of it in the article.  As we know the current Acclaim doesn't have rights to this series, information may be scarce.",0
0248b8ec0483d854,"""

 Proposed move 

 Asheville Civic Center, with the talk page hosting this discussion → U.S. Cellular Center (Asheville, North Carolina)
 U.S. Cellular Center → U.S. Cellular Center (Cedar Rapids, Iowa)
– Both facilities now have the same name  ·  talk · contributions · """,0
0249153143547788,"No need to follow this Policy Taivo instead of just following the far more important policy of WP:NPOV - Remain Neutral. There is an international dispute over this country's name and FYROM is used by many organizations worldwide, why should wikipedia abandon it's usage since it is extensively used to describe the State of Skopje? Especially in articles directly related to countries that use the FYROM name to refer to it.",0
0249ada54eec56de,"""
The two big things would be citation to verify that it was serialized in the Weekly one (reliable sites in English just say Shonen Jump), but since you have the one that starts serialization, that can be used to note when it started serialization. If they mention there that its a continuation from the one-shot stories because I can't find any RS, Japanese or English, online that confirms that. The other is Horii's reason for adding mini-medals. Info on the anime about what it was based on if its mentioned is all that is really needed for the main article, but could really help the anime article itself.内Jinnai """,0
024ac45cad0fe649,REDIRECT Talk:Colt Lightning Revolver,0
024aeaffba5fec12,"No, nothing like that. I just wanted to clean out the clutter. There were a lot of bot comments, a welcome message for my old username, and so on. I could have archived it, I suppose, but I didn't think there was anything on there that was particularly worth saving for the ages.",0
024af5392cb0139a,"Why your article got jumped on
Hi. I'm sorry to jump on your contribution the moment you put it in, but the trouble is, it is simply not the sort of thing Wikipedia is for. These links are all in one or other of the template notices above, but to put them all in one place, the reasons your article is being nominated for deletion are:
Wikipedia is not a dictionary,
Articles on neologisms need strong evidence that the term is widely used,
Wikipedia is not for things made up one day.
More advice on contribtuing in the links from the Welcome paragraph above. The list of Bad Article Ideas is worth looking at, too.

Regards,",0
024c486593b38d79,"Therefore I was reverting vandalism, which is an exception to the three-edit rule as mentioned on the edit warring page.",0
024cbc7e260f5b80,"user attacking me 

user Baki66 keeps reverting edits without consensus or giving reason, he has also performed ethnic mudslinging in my direction. please help.",0
024cdbcde8b5c764,"Not Thracian pretty simple 2,000 years away.",0
024d9c687fa934bb,"Im flattered, I truly am, I've been here a couple of weeks and you consider me to be an established user. Please don't talk about me behind my back like little school children.",0
024ff7e961835af7,"Chicadee
i think the article name should be moved to chickadee",0
0251ad80bf585093,P.S. Are you a /b/tard?,0
0254d9e57a36fc64,"Ohhh I'm sorry did I hurt your little feelings? 

Let's all shed a couple tears together. 
LOL What a joke. I bet you feel pretty important, pathetic little wikipedia volunteer. Have fun living in your mother's basement drawing comic books, lowlife.",0
0255bb08ff3f4c33,"""

 New image problems 

You again uploaded several images with dubious copyright claims. You said they were from """"Hindu newspaper"""" and licensed under the GFDL. What made you think The Hindu publishes images under the GFDL? If you simply invented that license in order to have a way to upload the images here, then please say so now, so I can quickly delete them. If not, I expect you will provide proof, within the next 7 days, showing where and how that newspaper placed the images under that license. If you do neither, you will be blocked.  ☼ """,0
025604aa4813e4fd,"Bunchofgrapes, Request You Please Cease Revert Warring 

Bunchofgrapes, I respectfully ask you to please stop your instant reverts on my edits. If you have a problem with any of my edits, then do so from knowledge, but explaining what is wrong about the sourced materials, and edits, rather than making blind statements designed to allow you to revert for no reason. And, again, please cite your sources. You seem to not be able to cite anything that would back up your instant reverts, and accusatory tone telling others that they are reverting, when you have made several instant reverts with no explaination on the edit, or added source. Please cease this and cite your sources, edit the materials according to Jimbo Wales' NPOV, and make sure your sources are verifiable before your reverts. Thanks.",0
02575816446fde51,"""

And what's the problem with """"neo""""?  ·:·   ·:· """,0
02579edca7b9fe6d,"Wow, big man here. Can't take a little criticism and is upset about his failure to become an admin. So what does he do? Looks for the closest person to run to, some admin on Wikipedia. Well played DietLimeCola. Hey, if I'm blocked, it'll be less times you've been, and for far better reasons. (OH MY GOD SOME GIRL WAS LOOKING AT WIKIPEDIA FOR HER PAPER AND I DIDN'T SEE THE TEACHER SO I COULDN'T TATTLE SO I TOOK MATTERS IN TO MY OWN HANDS!)
I also couldn't help notice how sad it is that you so quickly noticed my updates. Do you just sit their at your computer waiting for an update? (Please tell me you didn't watchlist this page... you did, didn't you) All in all, everything can be summed up with a simple saying:",0
0257f2007efc5f22,"Glen is cool

glen is such a cool bloke and loves being nice guy",0
0257fc79c2d894f4,"""""""Parodies""""? Not intentionally, surely?  """,0
02584ab341b0cc55,"""

 Pandur 

The name derives from pandur, a Sumerian term for long-necked lutes. Source of our knowledge about this instrument is since the ancient Greek Mantineia marble (4th century BC), now exhibited at National Archaeological Museum of Athens, depicting the mythical contest between Apollo and Marsyas, where Greek Pandouris is being played by a muse seated on a rock.National Archaeological Museum of Athens, e-book by Latsis Foundation, p.346 Lutes have been present in ancient Greece.Pandura, the first appearance in Greece. They were also present in Mesopotamia since the Akkadian era, or the third millennium BCE.""",0
025a48160d5c8617,"""
I accept your comment in the spirit in which it is offered. Terminology matters and it can be hard to find the correct word. It was another editor who sought to distinguish """"civilised behaviour"""" from that of Indians; my point was that even if one accepts such a distinction, non-Indians have committed absurdly large atrocities. In addition, I could have pointed to the Mystic massacre as a completely on-point example of a butchery that shocked our Native population. None-the-less, both tribal Mongols and tribal American Indians had or have civilizations by any reasonable definition.   """,0
025abee8428a80d8,"No I dont agree, my info will be saying up. Since you are in such a hurry to edit the page why dont you fix the info that have you have sourced with a broken link (  )",0
025afc53b522918d,"I thought personal attacks were welcome, as long as you revert them yourself, and I thought restoring/mentioning them was grounds for an indef block? could our junior miss admin have missinformed me?I have arrived just in time",0
